Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
4/23/2040,Hebbal,Ballari Road,28454,34.59739827,1.5,90.58519882,100,6,106.908,66.17095305,67.72777069,77.47297421,94,Clear,No
4/24/2040,Yeshwanthpur,Tumkur Road,14897,39.45899753,1.191849206,57.54372425,69.49645131,0,79.794,44.09619638,99.30504479,86.25211367,202,Rain,No
4/25/2040,Indiranagar,100 Feet Road,11722,30.98482833,1.139739434,30.11414611,59.59400753,1,73.444,46.61750353,99.26249506,52.5139697,191,Clear,No
4/26/2040,Indiranagar,CMH Road,24467,48.04527994,1.260281618,87.06672065,100,2,98.934,27.17810072,79.87400825,82.27573416,103,Clear,No
4/27/2040,Whitefield,Marathahalli Bridge,27117,47.71553249,1.5,85.06159156,100,2,104.234,68.59935017,80.15558272,92.88672666,100,Clear,No
4/28/2040,Whitefield,ITPL Main Road,18397,47.81985992,1.056685367,69.80700025,91.77096332,0,86.794,12.18660167,98.78201957,53.03247612,94,Rain,No
4/29/2040,Koramangala,Sarjapur Road,29818,37.1726625,1.5,100,100,2,109.636,60.33409429,65.27485441,57.39641256,114,Overcast,No
4/30/2040,M.G. Road,Trinity Circle,24265,47.65180139,1.342346199,89.44946886,100,2,98.53,21.42253272,95.43173186,59.90575683,108,Fog,No
05-01-2040,Jayanagar,Jayanagar 4th Block,28695,28.2966489,1.5,88.51170243,100,1,107.39,71.62852887,82.01254089,83.1147442,110,Clear,No
05-02-2040,Jayanagar,South End Circle,8639,46.014076,1.239772755,29.01128299,41.24610485,0,67.278,41.84851217,79.65096101,71.22289237,196,Rain,No
05-03-2040,Hebbal,Hebbal Flyover,38695,32.07508125,1.5,100,100,1,127.39,30.04380259,89.37726189,59.88057523,106,Overcast,No
05-04-2040,Hebbal,Ballari Road,31157,35.55527373,1.5,100,100,5,112.314,51.39067233,75.1322535,86.12890734,88,Clear,No
05-05-2040,Yeshwanthpur,Yeshwanthpur Circle,15625,57.11354398,1.082100978,58.14486962,81.92702813,3,81.25,40.11308865,71.61411511,50.31723442,111,Overcast,No
05-06-2040,Yeshwanthpur,Tumkur Road,4776,20,1.261940921,20.9133855,22.35276344,1,59.552,50.16464728,83.75843456,93.82751095,208,Fog,No
05-07-2040,Indiranagar,100 Feet Road,12191,40.35386256,1.392508525,42.62472681,60.31053086,0,74.382,41.84218538,68.54164519,63.97904045,191,Overcast,Yes
05-08-2040,Indiranagar,CMH Road,40619,20,1.5,100,100,2,131.238,55.01277638,69.41366682,55.82360335,103,Rain,No
05-09-2040,Whitefield,Marathahalli Bridge,9873,48.48323185,1.014828625,33.25945533,48.5711321,0,69.746,48.36106589,88.6341038,56.22308813,208,Overcast,No
05-10-2040,Koramangala,Sony World Junction,45054,31.61967649,1.5,100,100,0,140.108,38.0645864,97.01251649,90.09963628,79,Fog,No
05-11-2040,Koramangala,Sarjapur Road,13835,51.23684417,1.237345983,49.68779673,65.23672115,0,77.67,26.31873735,92.29786428,96.56368942,201,Clear,No
05-12-2040,Electronic City,Hosur Road,22763,34.13851104,1.398981341,66.69203474,100,0,95.526,54.66310685,93.68272996,68.18048771,97,Clear,No
5/13/2040,Electronic City,Silk Board Junction,6135,43.59804388,1.072053311,20.11470136,32.66726304,0,62.27,41.44156988,68.5689391,95.73928017,219,Clear,No
5/14/2040,M.G. Road,Trinity Circle,24624,43.13692697,1.066914155,88.94681757,100,2,99.248,63.48405372,91.03729679,88.03594629,89,Overcast,No
5/15/2040,M.G. Road,Anil Kumble Circle,13864,47.36294937,1.081521889,56.11394059,66.42481598,0,77.728,43.62142725,90.81882631,74.46899984,193,Clear,Yes
5/16/2040,Jayanagar,Jayanagar 4th Block,23962,44.56062968,1.134226708,79.88716118,100,4,97.924,61.0573026,77.73535118,71.11855193,91,Rain,No
5/17/2040,Jayanagar,South End Circle,17209,57.13382648,1.230157017,58.17803091,88.00860902,1,84.418,36.57687501,74.53464108,96.54353989,98,Clear,Yes
5/18/2040,Hebbal,Ballari Road,47867,38.83321451,1.5,100,100,2,145.734,50.50233707,68.54742377,91.79055099,91,Clear,No
5/19/2040,Indiranagar,100 Feet Road,24445,56.26072617,1.01674056,80.50115329,100,2,98.89,31.72772675,95.57719867,73.99687405,108,Clear,No
5/20/2040,Indiranagar,CMH Road,35320,33.21535368,1.5,100,100,2,120.64,70.78874281,90.63000048,84.74523437,115,Overcast,No
5/21/2040,Whitefield,ITPL Main Road,23540,48.21516457,1.08156712,82.32288405,100,2,97.08,32.31793357,88.12336233,83.63920526,118,Clear,No
5/22/2040,Koramangala,Sony World Junction,32470,50.57830879,1.5,100,100,4,114.94,67.01396123,82.9312577,84.46076306,80,Clear,No
5/23/2040,Koramangala,Sarjapur Road,40840,35.81024883,1.5,100,100,3,131.68,17.16378297,95.12662781,96.14709773,99,Clear,Yes
5/24/2040,M.G. Road,Anil Kumble Circle,26011,35.22516016,1.5,83.73462975,100,0,102.022,74.5998983,76.05221866,97.24863548,96,Overcast,No
5/25/2040,Jayanagar,Jayanagar 4th Block,39102,41.20948391,1.5,100,100,4,128.204,74.81024151,68.56432714,83.65452989,99,Clear,No
5/26/2040,Jayanagar,South End Circle,8685,36.23010827,1.243121394,25.98846475,39.15652808,1,67.37,13.90986272,74.08524062,73.20207901,221,Clear,No
5/27/2040,Hebbal,Hebbal Flyover,30857,51.25583208,1.5,99.58907807,100,0,111.714,48.68074226,86.75225226,71.17207024,87,Overcast,No
5/28/2040,Hebbal,Ballari Road,10880,50.7164211,1.218002171,30.17793793,57.47487196,0,71.76,57.18698272,69.90199601,77.7004193,193,Fog,No
5/29/2040,Indiranagar,CMH Road,22390,54.30615396,1.162535456,80.58383413,100,0,94.78,76.77994204,60.49308093,62.26620686,105,Overcast,No
5/30/2040,Whitefield,ITPL Main Road,15580,45.87963602,1.190371569,50.38072208,82.26528244,0,81.16,47.45776783,84.81266975,64.49408192,92,Clear,No
5/31/2040,Koramangala,Sony World Junction,29051,30.58430234,1.5,89.60599587,100,2,108.102,19.02266521,88.02253697,57.08099517,102,Overcast,Yes
06-01-2040,M.G. Road,Trinity Circle,44489,34.87980145,1.5,100,100,4,138.978,68.57365046,63.43903978,82.85218877,102,Clear,No
06-02-2040,M.G. Road,Anil Kumble Circle,53222,51.55539351,1.5,100,100,1,156.444,43.90611573,72.66495815,68.83615108,116,Clear,No
06-03-2040,Jayanagar,Jayanagar 4th Block,17702,50.06691271,1.16772912,61.18245418,87.44977449,1,85.404,36.98048467,82.89291401,96.44367892,101,Clear,No
06-04-2040,Hebbal,Hebbal Flyover,30861,42.53112858,1.5,100,100,3,111.722,40.32916787,88.78672191,84.86680231,94,Fog,No
06-05-2040,Indiranagar,100 Feet Road,39927,50.83188846,1.5,100,100,2,129.854,28.17447008,75.07899696,93.30877495,91,Clear,No
06-06-2040,Indiranagar,CMH Road,25371,38.60405448,1.5,87.06810366,100,1,100.742,12.47126153,79.73626497,74.82100482,91,Overcast,No
06-07-2040,Whitefield,ITPL Main Road,15142,55.78226357,1.245573364,58.18371917,74.39300982,1,80.284,20.44285568,63.10603676,91.23596284,115,Clear,No
06-08-2040,Koramangala,Sony World Junction,15409,54.27843515,1.272441786,52.92825843,77.65478028,2,80.818,28.72708129,71.09332175,60.45043364,113,Clear,No
06-09-2040,Koramangala,Sarjapur Road,43925,20.91545916,1.5,100,100,1,137.85,76.35841104,65.01329913,73.29717239,94,Clear,No
06-10-2040,M.G. Road,Trinity Circle,34512,31.23967502,1.5,100,100,0,119.024,75.30377601,77.44228372,92.98671641,98,Clear,Yes
06-11-2040,M.G. Road,Anil Kumble Circle,38878,30.81440429,1.5,100,100,3,127.756,51.90021969,99.07125386,98.79097281,95,Clear,No
06-12-2040,Jayanagar,South End Circle,23595,40.78801226,1.341208118,69.68726367,100,1,97.19,21.27740509,63.84219463,65.10688757,92,Clear,No
6/13/2040,Indiranagar,100 Feet Road,25176,27.37895888,1.5,84.30012447,100,0,100.352,21.85772624,97.05866409,79.32401047,107,Clear,No
6/14/2040,Indiranagar,CMH Road,24569,38.70038893,1.239171737,80.30647696,100,2,99.138,66.02729604,77.60503385,73.61168646,102,Rain,No
6/15/2040,Whitefield,Marathahalli Bridge,7533,31.69216031,1.041299467,27.70434457,34.91511793,0,65.066,69.88142424,82.76392063,56.74094088,178,Clear,No
6/16/2040,Koramangala,Sarjapur Road,43698,42.53656332,1.5,100,100,0,137.396,14.24074312,63.88160653,55.51665626,105,Clear,No
6/17/2040,Electronic City,Hosur Road,15093,65.69012324,1.294569776,40.96964279,78.41611308,0,80.186,29.10261951,77.42333892,89.96872589,100,Clear,No
6/18/2040,M.G. Road,Trinity Circle,35098,31.72806157,1.5,100,100,0,120.196,59.8901424,89.62751295,57.82076989,104,Overcast,Yes
6/19/2040,M.G. Road,Anil Kumble Circle,36857,32.40321367,1.5,100,100,1,123.714,21.33777019,83.61042387,73.22391248,95,Clear,No
6/20/2040,Jayanagar,South End Circle,17886,50.77969052,1.079770955,68.92999757,89.19086769,3,85.772,68.76073814,88.03307736,60.46229323,90,Overcast,No
6/21/2040,Hebbal,Hebbal Flyover,31295,20.39581512,1.5,100,100,2,112.59,17.8731341,65.94037075,87.85211804,108,Clear,Yes
6/22/2040,Yeshwanthpur,Yeshwanthpur Circle,14496,39.83403652,1.29096878,57.4869385,75.90701173,0,78.992,66.94692207,98.69429521,76.28703335,184,Overcast,No
6/23/2040,Indiranagar,100 Feet Road,33554,53.19098696,1.5,100,100,0,117.108,19.27010426,82.42961264,76.79591399,122,Rain,No
6/24/2040,Indiranagar,CMH Road,24033,52.2633831,1.391541723,88.01001826,100,1,98.066,45.63181758,95.87931874,75.06954167,109,Clear,No
6/25/2040,Whitefield,Marathahalli Bridge,28848,35.92631004,1.5,97.65289745,100,2,107.696,24.38938563,63.65145155,68.91706157,107,Clear,No
6/26/2040,Whitefield,ITPL Main Road,23576,60.88519658,1.31694663,80.78082395,100,1,97.152,26.85769979,76.98895053,68.95201487,94,Clear,No
6/27/2040,Koramangala,Sony World Junction,16132,35.21838678,1.152700211,47.65553311,79.53397306,1,82.264,58.69375469,65.4256555,98.99535845,98,Clear,No
6/28/2040,Koramangala,Sarjapur Road,44701,33.23734624,1.5,100,100,2,139.402,40.41787063,76.89556507,51.77792484,120,Clear,No
6/29/2040,M.G. Road,Trinity Circle,41703,25.58936591,1.5,100,100,3,133.406,62.8513187,63.24338252,55.2269348,89,Clear,No
6/30/2040,M.G. Road,Anil Kumble Circle,39454,41.91492501,1.5,100,100,3,128.908,30.88215398,79.23197558,83.0992038,100,Clear,No
07-01-2040,Jayanagar,Jayanagar 4th Block,26134,20,1.5,77.25546722,100,1,102.268,23.47071659,62.89315293,53.94595681,101,Clear,No
07-02-2040,Jayanagar,South End Circle,17394,31.82077539,1.116035653,64.63902446,83.73842382,1,84.788,28.75494369,89.59784815,54.44414604,116,Clear,No
07-03-2040,Yeshwanthpur,Yeshwanthpur Circle,28346,42.44398598,1.5,90.78601579,100,2,106.692,20.45403552,73.09463824,65.07515059,107,Clear,No
07-04-2040,Indiranagar,CMH Road,11091,33.0158681,1.24777149,44.32279758,60.0967903,0,72.182,69.75646432,63.80291208,78.18055518,194,Clear,No
07-05-2040,Koramangala,Sony World Junction,41919,35.30358648,1.5,100,100,2,133.838,29.1520042,92.98129045,65.2866133,111,Clear,No
07-06-2040,Koramangala,Sarjapur Road,30067,44.57649764,1.5,92.39430965,100,1,110.134,63.52971813,64.66361918,55.15297395,102,Rain,Yes
07-07-2040,M.G. Road,Trinity Circle,40243,34.05748445,1.5,100,100,2,130.486,29.92580353,67.01962458,82.02448175,99,Clear,No
07-08-2040,M.G. Road,Anil Kumble Circle,27620,38.39724101,1.5,89.02152222,100,2,105.24,12.74755821,89.59310921,76.13748444,89,Clear,No
07-09-2040,Jayanagar,South End Circle,18866,49.17357403,1.088099801,60.12166876,98.44825438,1,87.732,67.43265606,80.63349078,53.20525451,101,Clear,No
07-10-2040,Hebbal,Hebbal Flyover,9570,44.09370193,1.126992794,29.85354848,44.99944118,1,69.14,52.69575139,71.16391673,89.78738588,208,Clear,No
07-11-2040,Hebbal,Ballari Road,26650,37.52497612,1.5,97.4977565,100,2,103.3,35.91361503,92.15101048,98.84405185,99,Fog,No
07-12-2040,Indiranagar,100 Feet Road,35552,53.34577137,1.5,100,100,2,121.104,62.36306085,66.90939542,69.40372163,100,Clear,No
7/13/2040,Indiranagar,CMH Road,50801,41.96988767,1.5,100,100,1,151.602,41.03658575,98.54417285,80.36051358,113,Clear,No
7/14/2040,Whitefield,Marathahalli Bridge,19548,50.72682562,1.174332423,72.49090485,98.58394751,2,89.096,12.83419647,63.00114172,98.18594505,101,Clear,No
7/15/2040,Koramangala,Sony World Junction,44801,27.44869177,1.5,100,100,1,139.602,79.16637507,64.66155792,82.26817698,107,Rain,No
7/16/2040,Koramangala,Sarjapur Road,50282,45.30341593,1.5,100,100,2,150.564,18.83766213,63.00483783,73.19768448,104,Clear,No
7/17/2040,Electronic City,Hosur Road,13585,31.36039046,1.346017626,38.92090745,65.18709152,2,77.17,32.41333442,74.45170917,58.50247377,200,Clear,No
7/18/2040,Electronic City,Silk Board Junction,14978,55.96252617,1.306156621,58.11006215,75.0730308,1,79.956,23.68755143,70.27451893,79.510434,188,Clear,Yes
7/19/2040,M.G. Road,Anil Kumble Circle,13610,51.33339559,1.295092548,38.37371739,72.91634784,1,77.22,57.60446229,75.35567864,78.53067888,193,Clear,No
7/20/2040,Jayanagar,South End Circle,34913,30.54889537,1.5,100,100,2,119.826,37.30146395,75.21354293,78.81427596,105,Overcast,No
7/21/2040,Hebbal,Hebbal Flyover,20195,49.42957345,1.200293333,62.25832814,100,0,90.39,38.00670487,94.65776979,71.59544415,111,Clear,No
7/22/2040,Indiranagar,100 Feet Road,38200,20.33716321,1.5,100,100,2,126.4,29.28853098,92.1595871,92.70430569,91,Overcast,Yes
7/23/2040,Indiranagar,CMH Road,37328,26.57178447,1.5,100,100,0,124.656,70.6706538,84.03405254,80.96013163,112,Clear,No
7/24/2040,Whitefield,Marathahalli Bridge,22653,56.61405131,1.391845684,67.25435794,100,1,95.306,28.63434559,98.21828294,66.95024459,101,Clear,No
7/25/2040,Whitefield,ITPL Main Road,14278,50.38669975,1.016006132,51.98642252,76.02476172,0,78.556,35.44569459,61.23691818,78.53002388,193,Windy,Yes
7/26/2040,Koramangala,Sony World Junction,49680,41.39610904,1.5,100,100,0,149.36,37.99740578,92.21842186,79.53985782,88,Rain,No
7/27/2040,Electronic City,Silk Board Junction,28182,36.86349571,1.5,99.80373057,100,3,106.364,41.5601912,93.34566373,61.75307104,108,Rain,No
7/28/2040,M.G. Road,Trinity Circle,26883,36.49165834,1.5,92.21220995,100,1,103.766,15.4181003,82.09032872,92.77875549,97,Clear,No
7/29/2040,M.G. Road,Anil Kumble Circle,35067,20,1.5,100,100,1,120.134,48.31722033,60.73214015,80.36489126,96,Overcast,No
7/30/2040,Jayanagar,South End Circle,16769,39.64853294,1.266848128,59.04082841,83.7637312,0,83.538,49.70504788,80.36732867,78.43527836,98,Clear,No
7/31/2040,Hebbal,Hebbal Flyover,25757,44.41073603,1.5,86.53158799,100,3,101.514,21.9287181,72.94828546,98.16184226,96,Clear,No
08-01-2040,Hebbal,Ballari Road,40403,29.07214729,1.5,100,100,2,130.806,13.25857454,83.02741725,80.16705499,103,Clear,No
08-02-2040,Yeshwanthpur,Yeshwanthpur Circle,14959,43.20681473,1.100767337,41.55782828,73.90602198,0,79.918,30.34913078,78.11556918,90.76600559,216,Overcast,No
08-03-2040,Yeshwanthpur,Tumkur Road,14243,47.00111415,1.307235257,51.20862348,66.34739354,0,78.486,71.09354003,79.26301568,87.13695406,187,Overcast,No
08-04-2040,Indiranagar,100 Feet Road,28297,42.80296039,1.5,100,100,1,106.594,19.54979281,65.22710174,99.33382711,110,Clear,No
08-05-2040,Indiranagar,CMH Road,13109,42.8912359,1.043408211,34.97007643,67.02679598,1,76.218,73.50185012,87.28146994,73.84262349,213,Clear,No
08-06-2040,Whitefield,Marathahalli Bridge,35843,32.22503855,1.5,100,100,0,121.686,77.7946852,68.44436255,69.10792356,84,Overcast,No
08-07-2040,Whitefield,ITPL Main Road,33348,41.7042842,1.5,100,100,2,116.696,10.20601924,94.52734385,72.27547159,103,Windy,No
08-08-2040,Electronic City,Silk Board Junction,21261,40.00161933,1.390428775,65.14021125,100,1,92.522,20.0214876,72.76253276,58.38406971,114,Fog,No
08-09-2040,M.G. Road,Trinity Circle,44676,34.93436786,1.5,100,100,3,139.352,52.00962544,78.57599258,59.50743644,100,Rain,No
08-10-2040,M.G. Road,Anil Kumble Circle,53812,24.11505946,1.5,100,100,1,157.624,42.07831464,93.53710872,77.57263132,102,Clear,No
08-11-2040,Jayanagar,South End Circle,34150,51.16378093,1.5,100,100,2,118.3,77.47621897,72.97738797,59.60541142,101,Fog,No
08-12-2040,Yeshwanthpur,Tumkur Road,19670,59.24928761,1.057339163,72.33349123,99.74541435,0,89.34,68.15874506,81.43187009,81.2056763,102,Clear,No
8/13/2040,Indiranagar,100 Feet Road,46067,36.21515015,1.5,100,100,1,142.134,76.04211985,66.21563722,91.64858403,103,Fog,No
8/14/2040,Indiranagar,CMH Road,50340,42.00620754,1.5,100,100,0,150.68,17.38006939,72.2752152,62.85996021,99,Clear,No
8/15/2040,Whitefield,Marathahalli Bridge,13639,28.67082901,1.145667185,35.70750202,72.57385127,1,77.278,34.564797,77.69931382,60.8366081,224,Overcast,No
8/16/2040,Whitefield,ITPL Main Road,23645,38.37891984,1.320580198,83.77364289,100,1,97.29,42.20976392,79.22118772,81.21930092,84,Fog,No
8/17/2040,Koramangala,Sony World Junction,58859,20,1.5,100,100,3,167.718,39.7743739,66.59881833,71.33164441,104,Clear,No
8/18/2040,M.G. Road,Trinity Circle,40711,42.23398882,1.5,100,100,2,131.422,54.94568552,83.74264739,75.97015122,95,Clear,No
8/19/2040,Hebbal,Hebbal Flyover,18866,48.9214599,1.270710226,59.45576361,91.6892687,0,87.732,16.30007979,87.7559417,70.35924294,103,Clear,No
8/20/2040,Yeshwanthpur,Tumkur Road,22899,63.8236072,1.302248075,73.84432891,100,3,95.798,49.72321302,82.32036381,53.92897278,116,Fog,No
8/21/2040,Indiranagar,100 Feet Road,24279,35.16483653,1.308772242,79.06959815,100,1,98.558,58.67297763,88.96102488,77.90866133,116,Fog,No
8/22/2040,Indiranagar,CMH Road,57134,39.64639242,1.5,100,100,2,164.268,23.30908161,79.24271183,67.35763627,87,Fog,No
8/23/2040,Whitefield,ITPL Main Road,25505,20,1.5,87.44297024,100,0,101.01,46.45247141,78.04744917,88.5728828,116,Fog,No
8/24/2040,Koramangala,Sony World Junction,46739,31.65720647,1.5,100,100,2,143.478,37.36443321,79.50543206,63.84588824,94,Fog,Yes
8/25/2040,Koramangala,Sarjapur Road,32901,32.39185348,1.5,100,100,3,115.802,28.10330946,94.77628014,83.70326267,92,Fog,No
8/26/2040,Electronic City,Hosur Road,9122,41.59991521,1.024033856,27.07370562,45.62516422,2,68.244,42.83895257,94.65207595,52.53897419,199,Overcast,No
8/27/2040,Electronic City,Silk Board Junction,14413,69.73287167,1.114932579,39.57649016,76.24603025,3,78.826,32.50507039,79.10409519,70.32184399,239,Clear,No
8/28/2040,M.G. Road,Trinity Circle,38906,49.85147756,1.5,100,100,5,127.812,53.0950784,84.01364739,78.44154905,110,Clear,Yes
8/29/2040,M.G. Road,Anil Kumble Circle,23130,33.79131951,1.374830757,73.8802381,100,0,96.26,25.14390847,63.58332066,89.69398916,105,Clear,No
8/30/2040,Jayanagar,Jayanagar 4th Block,36013,33.89282608,1.5,100,100,2,122.026,30.28738215,84.38277612,50.54253131,105,Fog,No
8/31/2040,Jayanagar,South End Circle,35396,33.73012079,1.5,100,100,3,120.792,20.84184302,69.12693022,73.89030938,104,Fog,No
09-01-2040,Yeshwanthpur,Yeshwanthpur Circle,28102,36.91457298,1.5,98.87547563,100,3,106.204,69.07774934,68.10009706,83.8950199,92,Clear,No
09-02-2040,Indiranagar,100 Feet Road,39251,53.70907574,1.5,100,100,2,128.502,56.22142875,85.19918514,54.31975638,79,Clear,No
09-03-2040,Indiranagar,CMH Road,22276,46.95607713,1.068634415,73.30987781,100,4,94.552,66.78180383,61.79315406,93.20694747,100,Fog,No
09-04-2040,Whitefield,Marathahalli Bridge,27456,51.30917426,1.5,86.21584765,100,1,104.912,14.23122716,69.82847852,86.19585285,92,Rain,No
09-05-2040,Koramangala,Sony World Junction,29919,32.21084044,1.5,97.06576659,100,0,109.838,64.67780923,88.44019204,66.70946899,104,Clear,No
09-06-2040,Koramangala,Sarjapur Road,33040,29.36217656,1.5,100,100,1,116.08,47.99097916,69.30366743,60.1157556,88,Clear,No
09-07-2040,Electronic City,Hosur Road,27091,20,1.5,90.30686959,100,1,104.182,33.60723372,85.35737632,79.59208263,112,Clear,No
09-08-2040,M.G. Road,Trinity Circle,25562,43.57298382,1.5,82.3331178,100,1,101.124,47.39333524,75.15212524,57.55786429,105,Rain,No
09-09-2040,M.G. Road,Anil Kumble Circle,14019,40.71259283,1.323654185,39.98048852,71.85363272,3,78.038,78.21972278,88.74867986,84.75558437,224,Clear,No
09-10-2040,Jayanagar,Jayanagar 4th Block,21505,42.0393832,1.294273267,79.99350476,100,2,93.01,66.98594894,68.82349508,50.35934653,93,Fog,No
09-11-2040,Jayanagar,South End Circle,9369,31.40956675,1.328397941,27.05007251,49.86227588,0,68.738,50.27361875,71.26963064,78.80424583,187,Clear,No
09-12-2040,Indiranagar,100 Feet Road,35900,32.90061694,1.5,100,100,0,121.8,35.00613635,69.14854177,81.89873801,96,Fog,No
9/13/2040,Indiranagar,CMH Road,22508,48.50380115,1.262036714,79.56074462,100,3,95.016,28.81148187,98.28488101,94.55853896,93,Clear,No
9/14/2040,Whitefield,Marathahalli Bridge,6716,42.70144415,1.154510307,29.7037378,29.80127675,0,63.432,77.60157816,71.74110643,93.06560506,202,Clear,No
9/15/2040,Whitefield,ITPL Main Road,26806,33.02098914,1.5,97.6663836,100,2,103.612,62.88639586,63.56247178,59.12352913,98,Clear,No
9/16/2040,Koramangala,Sony World Junction,58148,33.91234803,1.5,100,100,1,166.296,76.19328793,95.93029581,96.99863637,114,Fog,No
9/17/2040,Koramangala,Sarjapur Road,43798,32.32623163,1.5,100,100,1,137.596,40.86351725,96.97418673,55.75165262,99,Clear,No
9/18/2040,Electronic City,Hosur Road,16942,34.05874343,1.01491443,63.31691997,81.04806614,0,83.884,42.07565294,60.77843257,96.05328417,97,Overcast,No
